dataset,variable,label
NFHS-4 Individual,s556_1,"frequency child received food from anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s556_2,"frequency child received food from anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s556_3,"frequency child received food from anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s556_4,"frequency child received food from anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s556_5,"frequency child received food from anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s556_6,"frequency child received food from anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s557_1,"frequency child had health check-up from anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s557_2,"frequency child had health check-up from anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s557_3,"frequency child had health check-up from anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s557_4,"frequency child had health check-up from anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s557_5,"frequency child had health check-up from anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s557_6,"frequency child had health check-up from anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s558_1,"received immunizations through anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s558_2,"received immunizations through anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s558_3,"received immunizations through anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s558_4,"received immunizations through anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s558_5,"received immunizations through anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s558_6,"received immunizations through anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s559_1,frequency child went to anganwadi/icds centre for early childhood care/preschool
NFHS-4 Individual,s559_2,frequency child went to anganwadi/icds centre for early childhood care/preschool
NFHS-4 Individual,s559_3,frequency child went to anganwadi/icds centre for early childhood care/preschool
NFHS-4 Individual,s559_4,frequency child went to anganwadi/icds centre for early childhood care/preschool
NFHS-4 Individual,s559_5,frequency child went to anganwadi/icds centre for early childhood care/preschool
NFHS-4 Individual,s559_6,frequency child went to anganwadi/icds centre for early childhood care/preschool
NFHS-4 Individual,s560_1,"frequency child had weight measured by anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s560_2,"frequency child had weight measured by anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s560_3,"frequency child had weight measured by anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s560_4,"frequency child had weight measured by anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s560_5,"frequency child had weight measured by anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s560_6,"frequency child had weight measured by anganwadi/icds centre, last 12 months"
NFHS-4 Individual,s561_1,"after child weighed, mother received counselling from anganwadi/icds worker or a"
NFHS-4 Individual,s561_2,"after child weighed, mother received counselling from anganwadi/icds worker or a"
NFHS-4 Individual,s561_3,"after child weighed, mother received counselling from anganwadi/icds worker or a"
NFHS-4 Individual,s561_4,"after child weighed, mother received counselling from anganwadi/icds worker or a"
NFHS-4 Individual,s561_5,"after child weighed, mother received counselling from anganwadi/icds worker or a"
NFHS-4 Individual,s561_6,"after child weighed, mother received counselling from anganwadi/icds worker or a"
NFHS-4 Individual,s562_1,"during pregnancy, received benefits from anganwadi/icds centre"
NFHS-4 Individual,s562_2,"during pregnancy, received benefits from anganwadi/icds centre"
NFHS-4 Individual,s562_3,"during pregnancy, received benefits from anganwadi/icds centre"
NFHS-4 Individual,s562_4,"during pregnancy, received benefits from anganwadi/icds centre"
NFHS-4 Individual,s562_5,"during pregnancy, received benefits from anganwadi/icds centre"
NFHS-4 Individual,s562_6,"during pregnancy, received benefits from anganwadi/icds centre"
NFHS-4 Individual,s563a_1,benefits received during pregnancy: supplementary food
NFHS-4 Individual,s563a_2,benefits received during pregnancy: supplementary food
NFHS-4 Individual,s563a_3,benefits received during pregnancy: supplementary food
NFHS-4 Individual,s563a_4,benefits received during pregnancy: supplementary food
NFHS-4 Individual,s563a_5,benefits received during pregnancy: supplementary food
NFHS-4 Individual,s563a_6,benefits received during pregnancy: supplementary food
NFHS-4 Individual,s563b_1,benefits received during pregnancy: health check-ups
NFHS-4 Individual,s563b_2,benefits received during pregnancy: health check-ups
NFHS-4 Individual,s563b_3,benefits received during pregnancy: health check-ups
NFHS-4 Individual,s563b_4,benefits received during pregnancy: health check-ups
NFHS-4 Individual,s563b_5,benefits received during pregnancy: health check-ups
NFHS-4 Individual,s563b_6,benefits received during pregnancy: health check-ups
NFHS-4 Individual,s563c_1,benefits received during pregnancy: health and nutrition education
NFHS-4 Individual,s563c_2,benefits received during pregnancy: health and nutrition education
NFHS-4 Individual,s563c_3,benefits received during pregnancy: health and nutrition education
NFHS-4 Individual,s563c_4,benefits received during pregnancy: health and nutrition education
NFHS-4 Individual,s563c_5,benefits received during pregnancy: health and nutrition education
NFHS-4 Individual,s563c_6,benefits received during pregnancy: health and nutrition education
NFHS-4 Individual,s564_1,"while breastfeeding, received benefits from anganwadi/icds centre"
NFHS-4 Individual,s564_2,"while breastfeeding, received benefits from anganwadi/icds centre"
NFHS-4 Individual,s564_3,"while breastfeeding, received benefits from anganwadi/icds centre"
NFHS-4 Individual,s564_4,"while breastfeeding, received benefits from anganwadi/icds centre"
NFHS-4 Individual,s564_5,"while breastfeeding, received benefits from anganwadi/icds centre"
NFHS-4 Individual,s564_6,"while breastfeeding, received benefits from anganwadi/icds centre"
NFHS-4 Individual,s565a_1,benefits received while breastfeeding: supplementary food
NFHS-4 Individual,s565a_2,benefits received while breastfeeding: supplementary food
NFHS-4 Individual,s565a_3,benefits received while breastfeeding: supplementary food
NFHS-4 Individual,s565a_4,benefits received while breastfeeding: supplementary food
NFHS-4 Individual,s565a_5,benefits received while breastfeeding: supplementary food
NFHS-4 Individual,s565a_6,benefits received while breastfeeding: supplementary food
NFHS-4 Individual,s565b_1,benefits received while breastfeeding: health check-ups
NFHS-4 Individual,s565b_2,benefits received while breastfeeding: health check-ups
NFHS-4 Individual,s565b_3,benefits received while breastfeeding: health check-ups
NFHS-4 Individual,s565b_4,benefits received while breastfeeding: health check-ups
NFHS-4 Individual,s565b_5,benefits received while breastfeeding: health check-ups
NFHS-4 Individual,s565b_6,benefits received while breastfeeding: health check-ups
NFHS-4 Individual,s565c_1,benefits received while breastfeeding: health and nutrition education
