dataset,variable,label
NFHS-4 Household,hml31_22,na - read consent statement for malaria
NFHS-4 Household,hml31_23,na - read consent statement for malaria
NFHS-4 Household,hml31_24,na - read consent statement for malaria
NFHS-4 Household,hml31_25,na - read consent statement for malaria
NFHS-4 Household,hml31_26,na - read consent statement for malaria
NFHS-4 Household,hml31_27,na - read consent statement for malaria
NFHS-4 Household,hml31_28,na - read consent statement for malaria
NFHS-4 Household,hml31_29,na - read consent statement for malaria
NFHS-4 Household,hml31_30,na - read consent statement for malaria
NFHS-4 Household,hml31_31,na - read consent statement for malaria
NFHS-4 Household,hml31_32,na - read consent statement for malaria
NFHS-4 Household,hml31_33,na - read consent statement for malaria
NFHS-4 Household,hml31_34,na - read consent statement for malaria
NFHS-4 Household,hml31_35,na - read consent statement for malaria
NFHS-4 Household,hml31_36,na - read consent statement for malaria
NFHS-4 Household,hml31_37,na - read consent statement for malaria
NFHS-4 Household,hml31_38,na - read consent statement for malaria
NFHS-4 Household,hml31_39,na - read consent statement for malaria
NFHS-4 Household,hml31_40,na - read consent statement for malaria
NFHS-4 Household,hml31_41,na - read consent statement for malaria
NFHS-4 Household,hml32_01,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_02,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_03,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_04,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_05,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_06,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_07,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_08,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_09,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_10,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_11,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_12,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_13,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_14,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_15,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_16,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_17,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_18,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_19,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_20,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_21,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_22,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_23,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_24,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_25,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_26,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_27,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_28,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_29,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_30,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_31,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_32,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_33,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_34,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_35,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_36,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_37,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_38,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_39,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_40,na - final result of malaria from blood smear test
NFHS-4 Household,hml32_41,na - final result of malaria from blood smear test
NFHS-4 Household,hml32a_01,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_02,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_03,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_04,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_05,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_06,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_07,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_08,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_09,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_10,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_11,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_12,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_13,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_14,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_15,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_16,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_17,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_18,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_19,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_20,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_21,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_22,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_23,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_24,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_25,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_26,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_27,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_28,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_29,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_30,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_31,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_32,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_33,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_34,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_35,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_36,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_37,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_38,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_39,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_40,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32a_41,na - presence of species: falciparum (pf)
NFHS-4 Household,hml32b_01,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_02,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_03,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_04,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_05,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_06,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_07,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_08,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_09,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_10,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_11,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_12,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_13,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_14,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_15,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_16,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_17,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_18,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_19,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_20,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_21,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_22,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_23,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_24,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_25,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_26,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_27,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_28,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_29,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_30,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_31,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_32,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_33,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_34,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_35,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_36,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_37,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_38,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_39,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_40,na - presence of species: malariae (pm)
NFHS-4 Household,hml32b_41,na - presence of species: malariae (pm)
NFHS-4 Household,hml32c_01,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_02,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_03,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_04,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_05,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_06,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_07,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_08,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_09,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_10,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_11,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_12,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_13,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_14,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_15,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_16,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_17,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_18,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_19,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_20,na - presence of species: ovale (po)
NFHS-4 Household,hml32c_21,na - presence of species: ovale (po)
