dataset,variable,label
NFHS-5 Household,hml16a_33,na - age in months (for children)
NFHS-5 Household,hml16a_34,na - age in months (for children)
NFHS-5 Household,hml16a_35,na - age in months (for children)
NFHS-5 Household,hml17_01,flag for age from individual file
NFHS-5 Household,hml17_02,flag for age from individual file
NFHS-5 Household,hml17_03,flag for age from individual file
NFHS-5 Household,hml17_04,flag for age from individual file
NFHS-5 Household,hml17_05,flag for age from individual file
NFHS-5 Household,hml17_06,flag for age from individual file
NFHS-5 Household,hml17_07,flag for age from individual file
NFHS-5 Household,hml17_08,flag for age from individual file
NFHS-5 Household,hml17_09,flag for age from individual file
NFHS-5 Household,hml17_10,flag for age from individual file
NFHS-5 Household,hml17_11,flag for age from individual file
NFHS-5 Household,hml17_12,flag for age from individual file
NFHS-5 Household,hml17_13,flag for age from individual file
NFHS-5 Household,hml17_14,flag for age from individual file
NFHS-5 Household,hml17_15,flag for age from individual file
NFHS-5 Household,hml17_16,flag for age from individual file
NFHS-5 Household,hml17_17,flag for age from individual file
NFHS-5 Household,hml17_18,flag for age from individual file
NFHS-5 Household,hml17_19,flag for age from individual file
NFHS-5 Household,hml17_20,flag for age from individual file
NFHS-5 Household,hml17_21,flag for age from individual file
NFHS-5 Household,hml17_22,flag for age from individual file
NFHS-5 Household,hml17_23,flag for age from individual file
NFHS-5 Household,hml17_24,flag for age from individual file
NFHS-5 Household,hml17_25,flag for age from individual file
NFHS-5 Household,hml17_26,flag for age from individual file
NFHS-5 Household,hml17_27,flag for age from individual file
NFHS-5 Household,hml17_28,flag for age from individual file
NFHS-5 Household,hml17_29,flag for age from individual file
NFHS-5 Household,hml17_30,flag for age from individual file
NFHS-5 Household,hml17_31,flag for age from individual file
NFHS-5 Household,hml17_32,flag for age from individual file
NFHS-5 Household,hml17_33,flag for age from individual file
NFHS-5 Household,hml17_34,flag for age from individual file
NFHS-5 Household,hml17_35,flag for age from individual file
NFHS-5 Household,hml18_01,pregnancy status from individual file
NFHS-5 Household,hml18_02,pregnancy status from individual file
NFHS-5 Household,hml18_03,pregnancy status from individual file
NFHS-5 Household,hml18_04,pregnancy status from individual file
NFHS-5 Household,hml18_05,pregnancy status from individual file
NFHS-5 Household,hml18_06,pregnancy status from individual file
NFHS-5 Household,hml18_07,pregnancy status from individual file
NFHS-5 Household,hml18_08,pregnancy status from individual file
NFHS-5 Household,hml18_09,pregnancy status from individual file
NFHS-5 Household,hml18_10,pregnancy status from individual file
NFHS-5 Household,hml18_11,pregnancy status from individual file
NFHS-5 Household,hml18_12,pregnancy status from individual file
NFHS-5 Household,hml18_13,pregnancy status from individual file
NFHS-5 Household,hml18_14,pregnancy status from individual file
NFHS-5 Household,hml18_15,pregnancy status from individual file
NFHS-5 Household,hml18_16,pregnancy status from individual file
NFHS-5 Household,hml18_17,pregnancy status from individual file
NFHS-5 Household,hml18_18,pregnancy status from individual file
NFHS-5 Household,hml18_19,pregnancy status from individual file
NFHS-5 Household,hml18_20,pregnancy status from individual file
NFHS-5 Household,hml18_21,pregnancy status from individual file
NFHS-5 Household,hml18_22,pregnancy status from individual file
NFHS-5 Household,hml18_23,pregnancy status from individual file
NFHS-5 Household,hml18_24,pregnancy status from individual file
NFHS-5 Household,hml18_25,pregnancy status from individual file
NFHS-5 Household,hml18_26,pregnancy status from individual file
NFHS-5 Household,hml18_27,pregnancy status from individual file
NFHS-5 Household,hml18_28,pregnancy status from individual file
NFHS-5 Household,hml18_29,pregnancy status from individual file
NFHS-5 Household,hml18_30,pregnancy status from individual file
NFHS-5 Household,hml18_31,pregnancy status from individual file
NFHS-5 Household,hml18_32,pregnancy status from individual file
NFHS-5 Household,hml18_33,pregnancy status from individual file
NFHS-5 Household,hml18_34,pregnancy status from individual file
NFHS-5 Household,hml18_35,pregnancy status from individual file
NFHS-5 Household,hml19_01,person slept under an ever-treated net
NFHS-5 Household,hml19_02,person slept under an ever-treated net
NFHS-5 Household,hml19_03,person slept under an ever-treated net
NFHS-5 Household,hml19_04,person slept under an ever-treated net
NFHS-5 Household,hml19_05,person slept under an ever-treated net
NFHS-5 Household,hml19_06,person slept under an ever-treated net
NFHS-5 Household,hml19_07,person slept under an ever-treated net
NFHS-5 Household,hml19_08,person slept under an ever-treated net
NFHS-5 Household,hml19_09,person slept under an ever-treated net
NFHS-5 Household,hml19_10,person slept under an ever-treated net
NFHS-5 Household,hml19_11,person slept under an ever-treated net
NFHS-5 Household,hml19_12,person slept under an ever-treated net
NFHS-5 Household,hml19_13,person slept under an ever-treated net
NFHS-5 Household,hml19_14,person slept under an ever-treated net
NFHS-5 Household,hml19_15,person slept under an ever-treated net
NFHS-5 Household,hml19_16,person slept under an ever-treated net
NFHS-5 Household,hml19_17,person slept under an ever-treated net
NFHS-5 Household,hml19_18,person slept under an ever-treated net
NFHS-5 Household,hml19_19,person slept under an ever-treated net
NFHS-5 Household,hml19_20,person slept under an ever-treated net
NFHS-5 Household,hml19_21,person slept under an ever-treated net
NFHS-5 Household,hml19_22,person slept under an ever-treated net
NFHS-5 Household,hml19_23,person slept under an ever-treated net
NFHS-5 Household,hml19_24,person slept under an ever-treated net
NFHS-5 Household,hml19_25,person slept under an ever-treated net
NFHS-5 Household,hml19_26,person slept under an ever-treated net
NFHS-5 Household,hml19_27,person slept under an ever-treated net
NFHS-5 Household,hml19_28,person slept under an ever-treated net
NFHS-5 Household,hml19_29,person slept under an ever-treated net
NFHS-5 Household,hml19_30,person slept under an ever-treated net
NFHS-5 Household,hml19_31,person slept under an ever-treated net
NFHS-5 Household,hml19_32,person slept under an ever-treated net
NFHS-5 Household,hml19_33,person slept under an ever-treated net
NFHS-5 Household,hml19_34,person slept under an ever-treated net
NFHS-5 Household,hml19_35,person slept under an ever-treated net
NFHS-5 Household,hml20_01,person slept under an llin net
NFHS-5 Household,hml20_02,person slept under an llin net
NFHS-5 Household,hml20_03,person slept under an llin net
NFHS-5 Household,hml20_04,person slept under an llin net
NFHS-5 Household,hml20_05,person slept under an llin net
NFHS-5 Household,hml20_06,person slept under an llin net
NFHS-5 Household,hml20_07,person slept under an llin net
NFHS-5 Household,hml20_08,person slept under an llin net
NFHS-5 Household,hml20_09,person slept under an llin net
NFHS-5 Household,hml20_10,person slept under an llin net
NFHS-5 Household,hml20_11,person slept under an llin net
NFHS-5 Household,hml20_12,person slept under an llin net
NFHS-5 Household,hml20_13,person slept under an llin net
NFHS-5 Household,hml20_14,person slept under an llin net
NFHS-5 Household,hml20_15,person slept under an llin net
NFHS-5 Household,hml20_16,person slept under an llin net
NFHS-5 Household,hml20_17,person slept under an llin net
NFHS-5 Household,hml20_18,person slept under an llin net
NFHS-5 Household,hml20_19,person slept under an llin net
NFHS-5 Household,hml20_20,person slept under an llin net
NFHS-5 Household,hml20_21,person slept under an llin net
NFHS-5 Household,hml20_22,person slept under an llin net
NFHS-5 Household,hml20_23,person slept under an llin net
NFHS-5 Household,hml20_24,person slept under an llin net
NFHS-5 Household,hml20_25,person slept under an llin net
NFHS-5 Household,hml20_26,person slept under an llin net
NFHS-5 Household,hml20_27,person slept under an llin net
NFHS-5 Household,hml20_28,person slept under an llin net
NFHS-5 Household,hml20_29,person slept under an llin net
NFHS-5 Household,hml20_30,person slept under an llin net
NFHS-5 Household,hml20_31,person slept under an llin net
NFHS-5 Household,hml20_32,person slept under an llin net
NFHS-5 Household,hml20_33,person slept under an llin net
NFHS-5 Household,hml20_34,person slept under an llin net
NFHS-5 Household,hml20_35,person slept under an llin net
NFHS-5 Household,hml30_01,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_02,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_03,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_04,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_05,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_06,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_07,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_08,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_09,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_10,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_11,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_12,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_13,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_14,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_15,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_16,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_17,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_18,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_19,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_20,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_21,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_22,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_23,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_24,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_25,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_26,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_27,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_28,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_29,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_30,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_31,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_32,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_33,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_34,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml30_35,na - line number of parent/caretaker (for malaria testing)
NFHS-5 Household,hml31_01,na - read consent statement for malaria
NFHS-5 Household,hml31_02,na - read consent statement for malaria
NFHS-5 Household,hml31_03,na - read consent statement for malaria
