dataset,variable,label
NFHS-5 Individual,ml14a_6,na - injection given for fever/convulsion
NFHS-5 Individual,ml14b_1,na - suppository given for fever/convulsion
NFHS-5 Individual,ml14b_2,na - suppository given for fever/convulsion
NFHS-5 Individual,ml14b_3,na - suppository given for fever/convulsion
NFHS-5 Individual,ml14b_4,na - suppository given for fever/convulsion
NFHS-5 Individual,ml14b_5,na - suppository given for fever/convulsion
NFHS-5 Individual,ml14b_6,na - suppository given for fever/convulsion
NFHS-5 Individual,ml14y_1,na - no suppository or injection given for fever/convulsion
NFHS-5 Individual,ml14y_2,na - no suppository or injection given for fever/convulsion
NFHS-5 Individual,ml14y_3,na - no suppository or injection given for fever/convulsion
NFHS-5 Individual,ml14y_4,na - no suppository or injection given for fever/convulsion
NFHS-5 Individual,ml14y_5,na - no suppository or injection given for fever/convulsion
NFHS-5 Individual,ml14y_6,na - no suppository or injection given for fever/convulsion
NFHS-5 Individual,ml14z_1,na - don't know if suppository or injection given for fever/convulsion
NFHS-5 Individual,ml14z_2,na - don't know if suppository or injection given for fever/convulsion
NFHS-5 Individual,ml14z_3,na - don't know if suppository or injection given for fever/convulsion
NFHS-5 Individual,ml14z_4,na - don't know if suppository or injection given for fever/convulsion
NFHS-5 Individual,ml14z_5,na - don't know if suppository or injection given for fever/convulsion
NFHS-5 Individual,ml14z_6,na - don't know if suppository or injection given for fever/convulsion
NFHS-5 Individual,ml15a_1,timing of start of fansidar
NFHS-5 Individual,ml15a_2,timing of start of fansidar
NFHS-5 Individual,ml15a_3,timing of start of fansidar
NFHS-5 Individual,ml15a_4,timing of start of fansidar
NFHS-5 Individual,ml15a_5,timing of start of fansidar
NFHS-5 Individual,ml15a_6,timing of start of fansidar
NFHS-5 Individual,ml15b_1,na - number of days child took fansidar
NFHS-5 Individual,ml15b_2,na - number of days child took fansidar
NFHS-5 Individual,ml15b_3,na - number of days child took fansidar
NFHS-5 Individual,ml15b_4,na - number of days child took fansidar
NFHS-5 Individual,ml15b_5,na - number of days child took fansidar
NFHS-5 Individual,ml15b_6,na - number of days child took fansidar
NFHS-5 Individual,ml15c_1,na - first source for fansidar
NFHS-5 Individual,ml15c_2,na - first source for fansidar
NFHS-5 Individual,ml15c_3,na - first source for fansidar
NFHS-5 Individual,ml15c_4,na - first source for fansidar
NFHS-5 Individual,ml15c_5,na - first source for fansidar
NFHS-5 Individual,ml15c_6,na - first source for fansidar
NFHS-5 Individual,ml16a_1,timing of start of chloroquine
NFHS-5 Individual,ml16a_2,timing of start of chloroquine
NFHS-5 Individual,ml16a_3,timing of start of chloroquine
NFHS-5 Individual,ml16a_4,timing of start of chloroquine
NFHS-5 Individual,ml16a_5,timing of start of chloroquine
NFHS-5 Individual,ml16a_6,timing of start of chloroquine
NFHS-5 Individual,ml16b_1,na - number of days child took chloroquine
NFHS-5 Individual,ml16b_2,na - number of days child took chloroquine
NFHS-5 Individual,ml16b_3,na - number of days child took chloroquine
NFHS-5 Individual,ml16b_4,na - number of days child took chloroquine
NFHS-5 Individual,ml16b_5,na - number of days child took chloroquine
NFHS-5 Individual,ml16b_6,na - number of days child took chloroquine
NFHS-5 Individual,ml16c_1,na - first source for chloroquine
NFHS-5 Individual,ml16c_2,na - first source for chloroquine
NFHS-5 Individual,ml16c_3,na - first source for chloroquine
NFHS-5 Individual,ml16c_4,na - first source for chloroquine
NFHS-5 Individual,ml16c_5,na - first source for chloroquine
NFHS-5 Individual,ml16c_6,na - first source for chloroquine
NFHS-5 Individual,ml17a_1,na - timing of start of amodiaquine
NFHS-5 Individual,ml17a_2,na - timing of start of amodiaquine
NFHS-5 Individual,ml17a_3,na - timing of start of amodiaquine
NFHS-5 Individual,ml17a_4,na - timing of start of amodiaquine
NFHS-5 Individual,ml17a_5,na - timing of start of amodiaquine
NFHS-5 Individual,ml17a_6,na - timing of start of amodiaquine
NFHS-5 Individual,ml17b_1,na - number of days child took amodiaquine
NFHS-5 Individual,ml17b_2,na - number of days child took amodiaquine
NFHS-5 Individual,ml17b_3,na - number of days child took amodiaquine
NFHS-5 Individual,ml17b_4,na - number of days child took amodiaquine
NFHS-5 Individual,ml17b_5,na - number of days child took amodiaquine
NFHS-5 Individual,ml17b_6,na - number of days child took amodiaquine
NFHS-5 Individual,ml17c_1,na - first source for amodiaquine
NFHS-5 Individual,ml17c_2,na - first source for amodiaquine
NFHS-5 Individual,ml17c_3,na - first source for amodiaquine
NFHS-5 Individual,ml17c_4,na - first source for amodiaquine
NFHS-5 Individual,ml17c_5,na - first source for amodiaquine
NFHS-5 Individual,ml17c_6,na - first source for amodiaquine
NFHS-5 Individual,ml18a_1,timing of start of quinine
NFHS-5 Individual,ml18a_2,timing of start of quinine
NFHS-5 Individual,ml18a_3,timing of start of quinine
NFHS-5 Individual,ml18a_4,timing of start of quinine
NFHS-5 Individual,ml18a_5,timing of start of quinine
NFHS-5 Individual,ml18a_6,timing of start of quinine
NFHS-5 Individual,ml18b_1,na - number of days child took quinine
NFHS-5 Individual,ml18b_2,na - number of days child took quinine
NFHS-5 Individual,ml18b_3,na - number of days child took quinine
NFHS-5 Individual,ml18b_4,na - number of days child took quinine
NFHS-5 Individual,ml18b_5,na - number of days child took quinine
NFHS-5 Individual,ml18b_6,na - number of days child took quinine
NFHS-5 Individual,ml18c_1,na - first source for quinine
NFHS-5 Individual,ml18c_2,na - first source for quinine
NFHS-5 Individual,ml18c_3,na - first source for quinine
NFHS-5 Individual,ml18c_4,na - first source for quinine
NFHS-5 Individual,ml18c_5,na - first source for quinine
NFHS-5 Individual,ml18c_6,na - first source for quinine
NFHS-5 Individual,ml19a_1,na - for fever/convulsion: consulted traditional healer
NFHS-5 Individual,ml19a_2,na - for fever/convulsion: consulted traditional healer
NFHS-5 Individual,ml19a_3,na - for fever/convulsion: consulted traditional healer
NFHS-5 Individual,ml19a_4,na - for fever/convulsion: consulted traditional healer
NFHS-5 Individual,ml19a_5,na - for fever/convulsion: consulted traditional healer
NFHS-5 Individual,ml19a_6,na - for fever/convulsion: consulted traditional healer
NFHS-5 Individual,ml19b_1,na - for fever/convulsion: gave tepid sponging
NFHS-5 Individual,ml19b_2,na - for fever/convulsion: gave tepid sponging
NFHS-5 Individual,ml19b_3,na - for fever/convulsion: gave tepid sponging
NFHS-5 Individual,ml19b_4,na - for fever/convulsion: gave tepid sponging
NFHS-5 Individual,ml19b_5,na - for fever/convulsion: gave tepid sponging
NFHS-5 Individual,ml19b_6,na - for fever/convulsion: gave tepid sponging
NFHS-5 Individual,ml19c_1,na - for fever/convulsion: gave herbs
NFHS-5 Individual,ml19c_2,na - for fever/convulsion: gave herbs
NFHS-5 Individual,ml19c_3,na - for fever/convulsion: gave herbs
NFHS-5 Individual,ml19c_4,na - for fever/convulsion: gave herbs
NFHS-5 Individual,ml19c_5,na - for fever/convulsion: gave herbs
NFHS-5 Individual,ml19c_6,na - for fever/convulsion: gave herbs
NFHS-5 Individual,ml19d_1,na - for fever/convulsion: cs
NFHS-5 Individual,ml19d_2,na - for fever/convulsion: cs
NFHS-5 Individual,ml19d_3,na - for fever/convulsion: cs
NFHS-5 Individual,ml19d_4,na - for fever/convulsion: cs
NFHS-5 Individual,ml19d_5,na - for fever/convulsion: cs
NFHS-5 Individual,ml19d_6,na - for fever/convulsion: cs
NFHS-5 Individual,ml19e_1,na - for fever/convulsion: cs
NFHS-5 Individual,ml19e_2,na - for fever/convulsion: cs
NFHS-5 Individual,ml19e_3,na - for fever/convulsion: cs
NFHS-5 Individual,ml19e_4,na - for fever/convulsion: cs
NFHS-5 Individual,ml19e_5,na - for fever/convulsion: cs
NFHS-5 Individual,ml19e_6,na - for fever/convulsion: cs
NFHS-5 Individual,ml19f_1,na - for fever/convulsion: cs
NFHS-5 Individual,ml19f_2,na - for fever/convulsion: cs
NFHS-5 Individual,ml19f_3,na - for fever/convulsion: cs
NFHS-5 Individual,ml19f_4,na - for fever/convulsion: cs
NFHS-5 Individual,ml19f_5,na - for fever/convulsion: cs
NFHS-5 Individual,ml19f_6,na - for fever/convulsion: cs
NFHS-5 Individual,ml19x_1,na - for fever/convulsion: other
NFHS-5 Individual,ml19x_2,na - for fever/convulsion: other
NFHS-5 Individual,ml19x_3,na - for fever/convulsion: other
NFHS-5 Individual,ml19x_4,na - for fever/convulsion: other
NFHS-5 Individual,ml19x_5,na - for fever/convulsion: other
NFHS-5 Individual,ml19x_6,na - for fever/convulsion: other
NFHS-5 Individual,ml19y_1,na - for fever/convulsion: gave/did nothing
NFHS-5 Individual,ml19y_2,na - for fever/convulsion: gave/did nothing
NFHS-5 Individual,ml19y_3,na - for fever/convulsion: gave/did nothing
NFHS-5 Individual,ml19y_4,na - for fever/convulsion: gave/did nothing
NFHS-5 Individual,ml19y_5,na - for fever/convulsion: gave/did nothing
NFHS-5 Individual,ml19y_6,na - for fever/convulsion: gave/did nothing
NFHS-5 Individual,ml19z_1,na - for fever/convulsion: don't know if something else was done
NFHS-5 Individual,ml19z_2,na - for fever/convulsion: don't know if something else was done
NFHS-5 Individual,ml19z_3,na - for fever/convulsion: don't know if something else was done
NFHS-5 Individual,ml19z_4,na - for fever/convulsion: don't know if something else was done
NFHS-5 Individual,ml19z_5,na - for fever/convulsion: don't know if something else was done
NFHS-5 Individual,ml19z_6,na - for fever/convulsion: don't know if something else was done
NFHS-5 Individual,ml20a_1,timing of start of combination with artemisinin
NFHS-5 Individual,ml20a_2,timing of start of combination with artemisinin
NFHS-5 Individual,ml20a_3,timing of start of combination with artemisinin
NFHS-5 Individual,ml20a_4,timing of start of combination with artemisinin
NFHS-5 Individual,ml20a_5,timing of start of combination with artemisinin
NFHS-5 Individual,ml20a_6,timing of start of combination with artemisinin
NFHS-5 Individual,ml20b_1,na - number of days child took combination with artemisinin
NFHS-5 Individual,ml20b_2,na - number of days child took combination with artemisinin
NFHS-5 Individual,ml20b_3,na - number of days child took combination with artemisinin
NFHS-5 Individual,ml20b_4,na - number of days child took combination with artemisinin
NFHS-5 Individual,ml20b_5,na - number of days child took combination with artemisinin
NFHS-5 Individual,ml20b_6,na - number of days child took combination with artemisinin
NFHS-5 Individual,ml20c_1,na - first source for combination with artemisinin
NFHS-5 Individual,ml20c_2,na - first source for combination with artemisinin
NFHS-5 Individual,ml20c_3,na - first source for combination with artemisinin
NFHS-5 Individual,ml20c_4,na - first source for combination with artemisinin
NFHS-5 Individual,ml20c_5,na - first source for combination with artemisinin
NFHS-5 Individual,ml20c_6,na - first source for combination with artemisinin
NFHS-5 Individual,ml21a_1,timing of start of primaquine use
NFHS-5 Individual,ml21a_2,timing of start of primaquine use
NFHS-5 Individual,ml21a_3,timing of start of primaquine use
NFHS-5 Individual,ml21a_4,timing of start of primaquine use
NFHS-5 Individual,ml21a_5,timing of start of primaquine use
NFHS-5 Individual,ml21a_6,timing of start of primaquine use
NFHS-5 Individual,ml21b_1,na - number of days child took cs antimalarial
NFHS-5 Individual,ml21b_2,na - number of days child took cs antimalarial
NFHS-5 Individual,ml21b_3,na - number of days child took cs antimalarial
NFHS-5 Individual,ml21b_4,na - number of days child took cs antimalarial
NFHS-5 Individual,ml21b_5,na - number of days child took cs antimalarial
NFHS-5 Individual,ml21b_6,na - number of days child took cs antimalarial
NFHS-5 Individual,ml21c_1,na - first source for cs antimalarial
NFHS-5 Individual,ml21c_2,na - first source for cs antimalarial
NFHS-5 Individual,ml21c_3,na - first source for cs antimalarial
NFHS-5 Individual,ml21c_4,na - first source for cs antimalarial
NFHS-5 Individual,ml21c_5,na - first source for cs antimalarial
NFHS-5 Individual,ml21c_6,na - first source for cs antimalarial
NFHS-5 Individual,ml22a_1,timing of start of unknown anitmalarial use
NFHS-5 Individual,ml22a_2,timing of start of unknown anitmalarial use
NFHS-5 Individual,ml22a_3,timing of start of unknown anitmalarial use
NFHS-5 Individual,ml22a_4,timing of start of unknown anitmalarial use
NFHS-5 Individual,ml22a_5,timing of start of unknown anitmalarial use
NFHS-5 Individual,ml22a_6,timing of start of unknown anitmalarial use
NFHS-5 Individual,ml22b_1,na - number of days child took cs antimalarial
NFHS-5 Individual,ml22b_2,na - number of days child took cs antimalarial
NFHS-5 Individual,ml22b_3,na - number of days child took cs antimalarial
NFHS-5 Individual,ml22b_4,na - number of days child took cs antimalarial
NFHS-5 Individual,ml22b_5,na - number of days child took cs antimalarial
NFHS-5 Individual,ml22b_6,na - number of days child took cs antimalarial
NFHS-5 Individual,ml22c_1,na - first source for cs antimalarial
NFHS-5 Individual,ml22c_2,na - first source for cs antimalarial
NFHS-5 Individual,ml22c_3,na - first source for cs antimalarial
NFHS-5 Individual,ml22c_4,na - first source for cs antimalarial
NFHS-5 Individual,ml22c_5,na - first source for cs antimalarial
NFHS-5 Individual,ml22c_6,na - first source for cs antimalarial
NFHS-5 Individual,ml23a_1,timing of start of other anti-malarial use
NFHS-5 Individual,ml23a_2,timing of start of other anti-malarial use
NFHS-5 Individual,ml23a_3,timing of start of other anti-malarial use
NFHS-5 Individual,ml23a_4,timing of start of other anti-malarial use
NFHS-5 Individual,ml23a_5,timing of start of other anti-malarial use
NFHS-5 Individual,ml23a_6,timing of start of other anti-malarial use
NFHS-5 Individual,ml23b_1,na - number of days child took other anti-malarial
NFHS-5 Individual,ml23b_2,na - number of days child took other anti-malarial
NFHS-5 Individual,ml23b_3,na - number of days child took other anti-malarial
NFHS-5 Individual,ml23b_4,na - number of days child took other anti-malarial
